,book_id,elo,original_title
7286,269746,693.1687385521494,Catering to Nobody
707,1430,692.96238829674,Onze minutos
9327,11913681,692.5312716047301,
5024,7849341,692.3543294607192,Tiger's Voyage
4050,9999107,692.0225789843066,My Last Duchess
2041,15851746,691.7401586038702,Proof of Heaven: A Neurosurgeon's Journey Into the Afterlife
8250,273512,691.0835516729034,"Starlight (Warriors: The New Prophecy, #4)"
5190,11076177,690.8840960654398,
8406,17570105,689.9885108497095,The Survivor
3290,28689,689.8056963308741,Stone of Farewell
7725,27868677,689.7304465031443,
9722,552987,689.3715264663774,"A War of Gifts (The Ender Quintet, #1.5)"
9205,15655,689.0152486984866,The Kindness of Strangers
1514,81227,688.9705357114399,Infidel
4563,13624367,687.7611745456684,"Checkmate (A Neighbor from Hell, #3)"
572,1274,687.6674363895029,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships"
9633,15820492,687.3858556599471,Annabel
9107,17504320,687.3713875330789,
5867,23492661,687.0997018991817,Maybe In Another Life
4733,22934446,686.2041393470361,Not My Father's Son
7156,12677913,686.0024428193635,Tiger's Destiny
449,47212,685.8803132947148,Storm Front
5104,18295852,685.7370827687663,The Geography of You and Me
9029,12583975,685.3370739592085,The Billionaire Wins the Game
3974,13049981,684.5152159977788,Boundless
2763,6342491,683.9505665040298,The Demon King
2513,15719,683.4732488450128,Marvel 1602
4251,832543,682.6122750261209,Anatomy of the Spirit: The Seven Stages of Power and Healing
5369,7121598,682.5528279271964,Bullet
5622,17704902,682.1466663972459,
592,13642,681.7775782978513,A Wizard of Earthsea
1810,6420,681.6307766485634,Visions of Sugar Plums
5409,6726595,681.5884878642801,Flirt
9744,15954546,681.5188744874092,Not Quite Dating
8873,6855294,681.1722020198242,Tell-All
3206,248787,680.6572132576794,The World Without Us
5634,27083865,680.6185350144993,RoomHate
3790,40200,679.7346467592705,The Crimson Petal and the White
3204,550844,679.6774250442267,Cycle of the Werewolf
3683,52635,678.19815340456,The Hellbound Heart
5568,351064,678.1930430559605,The Monkey's Paw
5008,254308,677.4836511652769,???????
9058,55018,677.0988483154271,The Tin Roof Blowdown
4177,28449270,677.0052915918019,
5157,59819,676.5170570124627,Tears of the Moon
9228,19156898,676.3930606691496,The Fourteenth Goldfish
5245,18468559,676.1850069042858,Raw
890,91477,675.4758716365061,Fool Moon 
3547,22327,675.0300006133635,The Miracle Worker
6142,8935153,674.6568654410844,Hit List
4181,28691,674.6031283012314,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)"
987,8253920,674.5357171055824,Towers of Midnight
1370,1713426,673.8735407680052,Predictably Irrational: The Hidden Forces that Shape Our Decisions
7554,18806240,673.7610063990971,Bone Gap
7596,269386,673.6291154852553,The Sweet Potato Queens' Book of Love
5430,114187,673.5434664376188,"Chesapeake Blue (Chesapeake Bay Saga, #4)"
7550,301538,673.455846221144,The Darkness That Comes Before
2860,224500,672.9232476084231,Point Blanc
22,15881,671.8901319174045,Harry Potter and the Chamber of Secrets
26,1,671.8106636788594,Harry Potter and the Half-Blood Prince
7519,332348,671.4517943156452,The Year of Fog
15,2429135,670.535453507337,Män som hatar kvinnor
37,14050,670.175116030469,The Time Traveler's Wife
9929,16128105,669.5789227107088,Big Brother
7159,13605727,669.4163317406935,Elixir
1414,10127019,668.890701210899,The Lean Startup?
1091,17288661,668.6930543324715,Sycamore Row
5183,20309175,668.4549665603516,My True Love Gave to Me: Twelve Holiday Stories
9404,59887,667.8007920078344,The Promise
6296,731804,666.7828299932803,Pinkalicious
1033,91476,666.7504253024214,Grave Peril
1562,15034320,666.7100601065536,Pines
1783,264158,666.3057558405808,The Raven
8090,4618898,665.692857434013,Prayers for Sale
114,2187,665.3454581523421,Middlesex
1277,13888,665.1599124773849,Knife of Dreams
9599,6251222,664.3768798925161,Await Your Reply
7793,50695,663.7831426370004,Everyman
4235,105999,663.6494909421267,Dear Mr. Henshaw
5927,31331,663.5427975531583,Blood Canticle
2148,9814682,663.47580712513,
3147,42172,662.7856294672065,The Christmas Shoes
4462,5509321,662.2419309561868,First Family
1542,13573236,662.1001601848963,The Racketeer
6257,134353,661.2118463269927,I'm OK-You're OK
7511,238137,660.9366360029577,Purity in Death
670,16343,660.2959006168676,The Mysterious Affair at Styles
9439,92371,660.2136594382642,Lie Down With Lions
2695,413158,660.0462270047209,Put Me in the Zoo
4012,7324659,659.8763907527896,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook
7635,7011879,658.5566766845674,of course i love you
9858,26771521,658.2759888259573,Beacon 23: The Complete Novel
1361,13891,656.6790319896271,
9184,6505109,656.5406304334548,Roses
6431,23743603,656.4901121698209,
8552,8492907,656.2929930091873,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100 
2025,6138,655.017978237519,The Moonstone
1879,50027,654.7416967985796,Homeland
2872,218467,652.4606750563809,Lucifer's Hammer
9264,822989,651.8932517041414,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave"""
806,18302455,651.816277251931,The Circle
5031,6512140,651.5805687843531,Going Bovine
5040,140278,651.561883470003,4.50 From Paddington
1595,20707959,651.191034380025,Gray Mountain
1524,113435,650.9504163212957,Crossroads of Twilight
2993,58822,650.9220206264687,Big Stone Gap
686,1067,648.9540739159592,1776
4727,16298,648.593392217431,A Murder is Announced
6153,5809,648.5548811215062,V.
139,6892870,647.6826287675326,Luftslottet som sprängdes
2773,23664710,647.671303446362,Make Me
6931,12468,647.5412580067327,The Executioner's Song
4817,6202661,647.3537813243778,I Heart New York
2786,37743,647.0499906244572,Forever . . .
1590,13667,646.8392240493611,The Farthest Shore
8564,115476,645.5793286624817,Nostromo: a Tale of the Seaboard
1018,414999,644.4418563063361,Childhood's End
9867,61938,643.0083782184379,
1536,16180,642.9102927230957,The Boleyn Inheritance
5058,10115852,642.8347785774995,Love wins
8513,43352,642.6218890563094,I'll Be Seeing You
1628,13662,642.5581980955756,The Tombs of Atuan
501,138398,642.4838368505257,"The Walking Dead, Vol. 1: Days Gone Bye"
3513,6547187,642.3672815462172,First Drop of Crimson
3444,235718,642.0859991806534,Succubus Blues
4666,8435445,641.2369409781114,Scorpia Rising
506,7938275,641.1296879965882,The Hunger Games Box Set
6008,40159,640.6489639581723,The King of Attolia
4697,433533,640.6091015998322,Rilla of Ingleside
3473,18138189,640.5697161643043,Tower Lord
7705,99297,638.665207821276,Mr. Darcy's Diary
1955,8253,638.4053335457845,Little Town on the Prairie
3475,4264,637.844447122247,Fever Pitch
5816,21064599,637.6964460623204,"Shopaholic to the Stars (Shopaholic, #7)"
6169,17674991,636.8029001046281,
2650,45546,636.5636598446213,Undaunted Courage
4809,12467,636.4139328566381,The Naked and the Dead
5205,13066,636.0494405370729,Sick Puppy
1015,32263,634.6285826590869,The Surgeon
8712,31194270,633.6159582175839,"Evelyn, After"
4898,828387,633.3880143794809,A Short History of Tractors in Ukrainian
2015,4494917,633.105078042236,Gone Tomorrow
33,10818853,633.025034031273,Fifty Shades of Grey
1058,227651,632.584709846323,Among the Hidden 
6261,1422926,632.5539442714572,Frosty the Snow Man
5218,30002998,632.4861959807049,Two By Two
5343,18337259,631.5878176345103,A Song of Ice and Fire Graphic Novels
8572,11387392,630.7281929445655,The Catastrophic History of You and Me
807,9673436,630.559444440644,The Invention of Hugo Cabret
961,13496084,630.4050149135074,Point of Retreat
3837,2679633,629.7253643142478,Pleasure Unbound
1217,17309,629.4769652578333,This Present Darkness
837,8648,628.9326636905893,Xenocide
2213,21436,628.7596634198007,Cat & Mouse
2406,2903736,627.8423247279402,Princeps' Fury
6210,16316,627.2146290180788,The Big Four
1564,12875355,627.2068981503892,Death Comes to Pemberley
9881,18367581,626.6916109449984,Afterworlds
1108,6466909,626.6203092994581,New Moon: The Complete Illustrated Movie Companion
5567,10574,626.0569535714972,The Colorado Kid
4763,17314410,624.8808016897393,Beauty from Surrender
7092,347143,624.8001194356285,The Abstinence Teacher
879,2800905,623.9919793198547,The Summoning
1401,407429,623.4093419103592,The Stinky Cheese Man and Other Fairly Stupid Tales
491,7967,623.0468800780773,Speaker for the Dead
1507,23346377,621.9341019061815,"In a Dark, Dark Wood "
8780,13074,621.8437767760269,Strip Tease
8048,20253,621.601971801425,Dune: House Harkonnen
4792,251762,620.368454802388,Bee Season
3685,6457081,620.0794706702926,Remarkable Creatures
8336,74406,619.682266299335,Fifth Business
2429,58077,619.5598945568139,
6663,17688,618.9636004549096,
6742,1316617,618.6595298795953,Succubus On Top
4281,4601396,617.9394613154975,Pygmy
7678,10813480,617.2594953625804,For You
528,7733,617.0679707502488,Gulliver’s Travels
1502,8682,616.4601624876582,Jitterbug Perfume
2980,552887,615.745096104711,Double Cross
2006,113304,615.0608630472556,Herr der Diebe
9072,896623,614.8821720221301,The Flame and the Flower
5583,13345975,614.8089020914663,Avoiding Commitment
306,1215032,614.2666638007738,The Wise Man's Fear
8517,11665750,614.1854418881355,At Peace
5479,65684,613.4920405047255,Monster
6021,138134,613.0926949602454,John Keats : The Complete Poems
4894,40329,611.4981104924701,Metro Girl
5350,141019,611.3771834430632,Snow White and the Seven Dwarfs
2242,25837341,610.9474395665801,
4063,23529,610.7726314221536,From Hell
7099,13111733,610.600302595538,Sempre
2251,4912,609.307944717109,'Tis: A Memoir
5984,11765920,608.7301179037969,The Calling
822,64863,608.6657760526437,A is for Alibi
7782,625094,607.8157718283675,Il Gattopardo
1805,5174,607.5368574625165,Fall on Your Knees
1048,68427,607.148532287773,Elantris
7240,40320,606.666789034509,Full House
8168,11830394,606.306577994469,2312
2985,7933615,605.8624263627833,Hidden
985,11564,605.5927205777655,The Girl Who Loved Tom Gordon
477,2932,603.6512992216265,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner"
4157,9413044,603.291245072667,Everneath
3915,12083,603.2457436817941,Long Day's Journey Into Night
6179,30512,603.03483609297,Paddy Clarke Ha Ha Ha
8593,12040447,601.2822495093502,Shadows in Flight
1819,5047880,600.3738179361525,Hunger 
8762,40313,600.33350345565,Full Tilt
4529,43886,599.9951927150063,"Debt of Bones (The Sword of Truth, #0.5)"
5078,6618272,599.3062320573055,The Siren
3947,37526,599.2813958023719,The Cronicle History of Henry the fift
803,12985,599.2305489354773,The Tempest
403,11367726,599.1525482950742,Defending Jacob
6204,16114861,598.2471506422264,
1408,3320520,598.2364138652811,The 3 Mistakes of My Life
3705,13312527,597.9795181194241,The Opportunist
3755,23512999,597.2158816639615,The Bazaar of Bad Dreams
938,15776309,597.206291747167,Reconstructing Amelia
907,10909,595.1454156037936,The Tenth Circle
8088,18340482,595.0387937534493,
786,7821447,594.5145062927105,Sh*t My Dad Says
8070,28703,594.073498185747,Cosmopolis
7655,319300,593.792719407601,Georgiana: Duchess of Devonshire
9419,16704759,592.3239361769714,
4814,37739,590.1284174440424,Blubber
6642,3223761,589.9121310463654,Every Soul A Star
1557,6609765,589.4248253282319,Out of My Mind
5193,199786,587.7553632768046,Ninth Key
5896,23129410,587.1641116534081,Welcome to Night Vale
2511,105552,585.7714015657789,Mr. Brown Can Moo! Can You?
1863,259538,584.4661608477658,Outbreak
9270,6433344,582.9604397514981,"Fools Rush In (Weddings by Bella, #1)"
4609,26192646,582.5872806079296,Sweetbitter
2563,8647,581.3249045047728,Shadow of the Giant
6338,11201007,580.5491911027759,Hearts In Darkness
3679,31623,580.2407729905973,Blow Fly
3875,320167,580.0113787569517,The Last Precinct
2149,132336,579.841482107933,Body of Evidence 
5903,15762657,579.3548170421651,Seducing Cinderella
6730,4352708,579.2460975838326,Bad Moon Rising
8812,13051316,579.1444566291208,The Misremembered Man
1793,23209927,579.0635879626896,At the Water's Edge
5620,233722,578.9960878821868,Kristy's Great Idea
4796,6530,578.9303786434044,Trace
7111,3122173,578.3618054442732,One Silent Night
1739,23899174,578.1965808783768,In the Unlikely Event
5006,6528,578.0522404192618,Predator
2353,13130,577.875598018602,Judge & Jury
9200,38548,577.4308835917534,Love Bites
7251,1333030,577.0879453420154,"Sweet Surrender (Sweet Series, #1)"
5750,39045,573.8513502926459,I Don't Know How She Does It
1609,13127599,573.4731514784958,The Shoemaker's Wife
1481,22450859,572.710729599901,The Boston Girl
2256,14940,572.5168765388645,Who's Afraid of Virginia Woolf?
700,14942,571.618935579845,Mrs Dalloway
3339,43781,570.9302069460376,Merrick
3013,826582,570.6420670011832, 
7353,228221,570.1718518088077,The Mask
9165,6953500,569.6111492072314,Insatiable
4295,10444,567.5561107095043,Ballet Shoes
1208,13486122,567.4755231017564,The Marriage Bargain
9150,615233,567.1858911914658,Clifford's Halloween (Clifford)
2217,17333324,567.074721030942,Ancillary Justice
3046,105551,566.9586515954892,Fox in Socks
1885,95431,562.500254757551,Preacher Vol. 1: Gone to Texas
1778,11918,562.0061904354259,Bitten
227,228333,561.6592695249138,The Nanny Diaries
7670,896622,561.5566651314779,The wolf and the dove
241,13145,560.6047511159213,Along Came a Spider
5063,16124019,559.8495681548395,Waking Up Married
1744,6050678,559.814884985028,Leviathan
6457,6718608,559.7794546137818,Juliet
5289,31342,559.6135516422853,Vittorio the Vampire
3063,23754479,558.6548757677938,Purity
8254,23453099,558.4228983804778,Eileen
7275,958277,555.7936101065987,Junie B. Jones and the Stupid Smelly Bus
4191,31341,555.2933072524717,Blood and Gold: The Vampire Marius
613,17690,554.9513585145789,Der Prozeß
3472,6780439,553.4608370260806,Dark Reunion
1148,14865,552.4412358402295,Vanishing Acts
1978,15985348,552.3318310784208,Dead Ever After
6439,99219,551.8862231307058,Dune: The Butlerian Jihad
235,1898,551.4166521212146,Into Thin Air: A Personal Account of the Mt. Everest Disaster
6084,25131600,551.3268121060843,Aftermath
4240,17375956,551.2880739251268,Reaper's Property
1992,31332,550.5949632025919,The Vampire Armand
219,3609760,549.8560315821891,Twilight: The Complete Illustrated Movie Companion
4373,23398625,547.731689306048,Kitchens of the Great Midwest
4429,16158519,546.1627701279056,Whiskey Beach
9831,130260,544.3325563516477,Birdman
8985,2983562,543.4671763209244,Your Heart Belongs to Me
660,46677,542.4826975950448,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
632,17214,542.0885028051945,Starship Troopers
4832,9442157,541.4500120172014,Rock Hard
2713,9462795,541.385416238251,Starcrossed
1743,465226,541.2724846503216,"Rødstrupe (Harry Hole, #3) "
9790,23569783,537.9165891123124,A Window Opens
639,83763,537.4074607802474,Prey
5815,417780,536.154043785529,Why Mosquitoes Buzz in People's Ears: A West African Tale
7459,8349348,535.667575348326,Flutter
8060,12926432,534.3509604096105,Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle
547,162085,533.4721548445248,Pretty Little Liars
7450,9266810,532.7609192448741,Ten Things We Did (and Probably Shouldn't Have) 
1044,18126198,531.8746388217066,Four: A Divergent Collection
4990,13041934,531.0578405393661,Can Love Happen Twice?
1587,10407279,530.6612599452321,Deadlocked
4044,22874559,530.032750600629,Half Girlfriend
6192,6660747,527.2913348061527,Ecstasy Unveiled
5756,6905534,525.9773099970755,Raised by Wolves
1898,13547188,525.206777353397,Lone Wolf
7213,31333,525.0440694018057,Violin
818,16902,525.0252707485475,Walden; or Life in the Woods
6725,235773,524.75328470492,Waiting
7941,48304,523.4321097127649,Vegan Cupcakes Take Over the World: 75 Dairy-Free Recipes for Cupcakes that Rule
6318,32438,522.5828107677306,Shattered
5194,693172,521.6553328717798,Twilight Eyes
5059,9376345,521.6337990072651,Bite Club
511,23919,520.9477436847963,The Complete Tales of Edgar Allan Poe
7309,21874813,515.8997260752152,As Chimney Sweepers Come to Dust 
1173,26893819,515.7249993970905,The Girls
7259,43798,514.01581283428,The Feast of All Saints
7122,32443,513.5163795186769,The Eyes of Darkness
2483,3052106,513.317159584276,The Picture of Dorian Gray: A Graphic Novel 
5531,24529123,512.3660909911542,This Is Where It Ends
5569,6554,512.1087536533557,Darkness
9287,126185,511.79124653798846,The Christmas Train
1802,395871,509.10528726590644,The Awakening and the Struggle
1823,162089,508.0980892554537,Flawless
